Fecha,Temperatura,Humedad,Intensidad de la luz,Presión,Dirección del viento,Velocidad del viento,Lluvia a la hora,Índice UV
2024-05-12 06:20:02,12.4,93.0,0.0,98780.0,36.0,0.0,0.0,0.0
2024-05-12 06:20:33,12.4,93.0,0.0,98780.0,36.0,0.0,0.0,0.0
2024-05-12 06:25:34,12.3,92.0,0.0,98780.0,0.0,0.8,0.0,0.0
2024-05-12 06:31:06,12.3,92.0,0.0,98770.0,57.0,1.0,0.0,0.0
2024-05-12 06:36:39,12.3,92.0,0.0,98780.0,47.0,0.7,0.0,0.0
2024-05-12 06:42:11,12.3,92.0,0.0,98780.0,246.0,0.0,0.0,0.0
2024-05-12 06:47:28,12.2,92.0,0.0,98780.0,3.0,0.0,0.0,0.0
2024-05-12 06:53:00,12.2,92.0,0.0,98780.0,41.0,0.0,0.0,0.0
2024-05-12 06:53:32,12.2,92.0,0.0,98780.0,41.0,0.0,0.0,0.0
2024-05-12 06:58:33,12.2,92.0,60.0,98790.0,124.0,0.8,0.0,0.0
2024-05-12 06:59:05,12.2,92.0,60.0,98790.0,124.0,0.8,0.0,0.0
2024-05-12 07:04:05,12.2,91.0,148.0,98780.0,162.0,0.0,0.0,0.0
2024-05-12 07:04:37,12.2,91.0,148.0,98780.0,162.0,0.0,0.0,0.0
2024-05-12 07:09:37,12.2,90.0,268.0,98790.0,246.0,0.9,0.0,0.0
2024-05-12 07:15:10,12.3,90.0,487.0,98780.0,214.0,0.8,0.0,0.0
2024-05-12 07:20:42,12.2,91.0,625.0,98780.0,130.0,0.0,0.0,0.0
2024-05-12 07:21:14,12.2,91.0,625.0,98780.0,130.0,0.0,0.0,0.0
2024-05-12 07:26:15,12.3,91.0,693.0,98790.0,144.0,0.0,0.0,0.0
2024-05-12 07:26:46,12.3,91.0,693.0,98790.0,144.0,0.0,0.0,0.0
2024-05-12 07:31:47,12.4,90.0,962.0,98790.0,288.0,0.0,0.0,0.0
2024-05-12 07:37:19,12.4,90.0,925.0,98790.0,204.0,0.9,0.0,0.0
2024-05-12 07:37:51,12.4,90.0,925.0,98790.0,204.0,0.9,0.0,0.0
2024-05-12 07:42:52,12.4,90.0,1004.0,98800.0,348.0,2.2,0.0,0.0
2024-05-12 07:43:23,12.4,90.0,1004.0,98800.0,348.0,2.2,0.0,0.0
2024-05-12 07:48:24,12.3,91.0,920.0,98810.0,54.0,1.6,0.0,0.0
2024-05-12 07:48:56,12.3,91.0,920.0,98810.0,54.0,1.6,0.0,0.0
2024-05-12 07:53:56,12.2,91.0,1176.0,98810.0,12.0,0.7,0.0,0.0
2024-05-12 07:54:28,12.2,91.0,1176.0,98810.0,12.0,0.7,0.0,0.0
2024-05-12 07:59:29,12.2,91.0,1444.0,98820.0,270.0,0.0,0.0,0.0
2024-05-12 08:00:00,12.2,91.0,1444.0,98820.0,270.0,0.0,0.0,0.0
2024-05-12 08:05:01,12.0,92.0,1612.0,98820.0,288.0,0.7,0.0,0.0
2024-05-12 08:05:33,12.0,92.0,1612.0,98820.0,288.0,0.7,0.0,0.0
2024-05-12 08:10:33,12.0,92.0,1660.0,98820.0,42.0,1.6,0.0,0.0
2024-05-12 08:11:05,12.0,92.0,1660.0,98820.0,42.0,1.6,0.0,0.0
2024-05-12 08:16:06,12.0,92.0,1903.0,98830.0,240.0,0.0,0.0,0.0
2024-05-12 08:16:37,12.0,92.0,1903.0,98830.0,240.0,0.0,0.0,0.0
2024-05-12 08:21:38,12.0,91.0,2452.0,98830.0,58.0,2.1,0.0,0.0
2024-05-12 08:22:10,12.0,91.0,2452.0,98830.0,58.0,2.1,0.0,0.0
2024-05-12 08:27:10,11.9,91.0,2625.0,98840.0,90.0,0.0,0.0,0.0
2024-05-12 08:27:42,11.9,91.0,2625.0,98840.0,90.0,0.0,0.0,0.0
2024-05-12 08:32:43,11.9,91.0,1890.0,98850.0,78.0,1.0,0.0,0.0
2024-05-12 08:33:14,11.9,91.0,1890.0,98850.0,78.0,1.0,0.0,0.0
2024-05-12 08:38:15,11.8,92.0,1837.0,98850.0,48.0,1.9,0.0,0.0
2024-05-12 08:43:32,11.7,92.0,1854.0,98860.0,120.0,2.5,0.0,0.0
2024-05-12 08:44:04,11.7,92.0,1854.0,98860.0,120.0,2.5,0.0,0.0
2024-05-12 08:49:04,11.7,92.0,2248.0,98860.0,72.0,0.0,0.0,0.0
2024-05-12 08:49:36,11.7,92.0,2248.0,98860.0,72.0,0.0,0.0,0.0
2024-05-12 08:54:37,11.8,91.0,2617.0,98870.0,264.0,0.8,0.0,0.0
2024-05-12 08:55:09,11.8,91.0,2617.0,98870.0,264.0,0.8,0.0,0.0
2024-05-12 09:00:09,11.9,91.0,3979.0,98870.0,228.0,0.0,0.0,0.0
2024-05-12 09:00:41,11.9,91.0,3979.0,98870.0,228.0,0.0,0.0,0.0
2024-05-12 09:05:42,11.9,91.0,5715.0,98880.0,120.0,0.7,0.0,0.0
2024-05-12 09:06:13,11.9,91.0,5715.0,98880.0,120.0,0.7,0.0,0.0
2024-05-12 09:11:14,11.9,90.0,5328.0,98870.0,36.0,0.0,0.0,0.0
2024-05-12 09:16:31,12.0,90.0,6129.0,98870.0,40.0,1.1,0.0,0.0
2024-05-12 09:17:03,12.0,90.0,6129.0,98870.0,40.0,1.1,0.0,0.0
2024-05-12 09:22:03,12.1,90.0,9819.0,98870.0,0.0,0.0,0.0,0.7
2024-05-12 09:22:35,12.1,90.0,9819.0,98870.0,0.0,0.0,0.0,0.7
2024-05-12 09:27:36,12.2,89.0,8747.0,98880.0,150.0,0.0,0.0,0.6
2024-05-12 09:28:08,12.2,89.0,8747.0,98880.0,150.0,0.0,0.0,0.6
2024-05-12 09:33:08,12.3,89.0,7744.0,98880.0,126.0,1.1,0.0,0.0
2024-05-12 09:33:40,12.3,89.0,7744.0,98880.0,126.0,1.1,0.0,0.0
2024-05-12 09:38:40,12.3,88.0,7452.0,98880.0,66.0,0.0,0.0,0.0
2024-05-12 09:39:12,12.3,88.0,7452.0,98880.0,66.0,0.0,0.0,0.0
2024-05-12 09:44:13,12.4,87.0,8900.0,98880.0,330.0,0.7,0.0,0.7
2024-05-12 09:44:45,12.4,87.0,8900.0,98880.0,330.0,0.7,0.0,0.7
2024-05-12 09:49:45,12.5,88.0,8494.0,98890.0,348.0,0.0,0.0,0.7
2024-05-12 09:55:02,12.5,87.0,11294.0,98880.0,294.0,0.8,0.0,0.9
2024-05-12 09:55:34,12.5,87.0,11294.0,98880.0,294.0,0.8,0.0,0.9
2024-05-12 10:00:35,12.6,86.0,18494.0,98890.0,330.0,1.0,0.0,0.9
2024-05-12 10:01:06,12.6,86.0,18494.0,98890.0,330.0,1.0,0.0,0.9
2024-05-12 10:06:07,12.9,85.0,11333.0,98890.0,39.0,0.0,0.0,0.8
2024-05-12 10:06:39,12.9,85.0,11333.0,98890.0,39.0,0.0,0.0,0.8
2024-05-12 10:11:39,13.3,83.0,8572.0,98890.0,216.0,0.0,0.0,0.6
2024-05-12 10:16:41,13.1,84.0,7320.0,98900.0,47.0,1.1,0.0,0.0
2024-05-12 10:17:13,13.1,84.0,7320.0,98900.0,47.0,1.1,0.0,0.0
2024-05-12 10:22:14,13.0,85.0,8460.0,98900.0,114.0,0.9,0.0,0.7
2024-05-12 10:22:46,13.0,85.0,8460.0,98900.0,114.0,0.9,0.0,0.7
2024-05-12 10:27:46,13.2,84.0,11389.0,98910.0,234.0,0.7,0.0,0.6
2024-05-12 10:28:18,13.2,84.0,11389.0,98910.0,234.0,0.7,0.0,0.6
2024-05-12 10:33:18,13.4,81.0,16061.0,98910.0,270.0,0.0,0.0,1.0
2024-05-12 10:33:50,13.4,81.0,16061.0,98910.0,270.0,0.0,0.0,1.0
2024-05-12 10:38:51,13.6,82.0,16034.0,98910.0,228.0,0.0,0.0,1.2
2024-05-12 10:39:23,13.6,82.0,16034.0,98910.0,228.0,0.0,0.0,1.2
2024-05-12 10:44:23,14.0,81.0,16452.0,98910.0,66.0,0.8,0.0,1.4
2024-05-12 10:44:55,14.0,81.0,16452.0,98910.0,66.0,0.8,0.0,1.4
2024-05-12 10:49:55,14.2,79.0,19531.0,98910.0,59.0,0.7,0.0,2.1
2024-05-12 10:50:27,14.2,79.0,19531.0,98910.0,59.0,0.7,0.0,2.1
2024-05-12 10:55:28,14.0,80.0,21886.0,98920.0,188.0,0.9,0.0,1.8
2024-05-12 10:56:00,14.0,80.0,21886.0,98920.0,188.0,0.9,0.0,1.8
2024-05-12 11:01:00,14.2,80.0,21969.0,98930.0,114.0,0.8,0.0,1.7
2024-05-12 11:01:32,14.2,80.0,21969.0,98930.0,114.0,0.8,0.0,1.7
2024-05-12 11:06:33,14.3,78.0,26168.0,98930.0,96.0,0.7,0.0,1.9
2024-05-12 11:07:04,14.3,78.0,26168.0,98930.0,96.0,0.7,0.0,1.9
2024-05-12 11:12:05,14.8,76.0,26476.0,98930.0,252.0,0.0,0.0,2.1
2024-05-12 11:12:37,14.8,76.0,26476.0,98930.0,252.0,0.0,0.0,2.1
2024-05-12 11:17:37,15.1,76.0,23848.0,98930.0,103.0,0.0,0.0,1.9
2024-05-12 11:18:09,15.1,76.0,23848.0,98930.0,103.0,0.0,0.0,1.9
2024-05-12 11:23:10,14.6,78.0,22844.0,98940.0,118.0,1.0,0.0,1.9
2024-05-12 11:28:12,14.8,77.0,22874.0,98940.0,345.0,0.8,0.0,2.1
2024-05-12 11:28:43,14.8,77.0,22874.0,98940.0,345.0,0.8,0.0,2.1
2024-05-12 11:33:44,14.4,79.0,24263.0,98950.0,132.0,1.0,0.0,2.4
2024-05-12 11:39:16,14.5,79.0,26670.0,98950.0,318.0,0.0,0.0,2.3
2024-05-12 11:39:48,14.5,79.0,26670.0,98950.0,318.0,0.0,0.0,2.3
2024-05-12 11:45:04,14.4,78.0,20995.0,98950.0,271.0,0.0,0.0,1.6
2024-05-12 11:50:21,14.7,76.0,34720.0,98950.0,200.0,1.0,0.0,2.6
2024-05-12 11:50:53,14.7,76.0,34720.0,98950.0,200.0,1.0,0.0,2.6
2024-05-12 11:55:53,15.2,75.0,27982.0,98950.0,294.0,1.1,0.0,2.3
2024-05-12 12:01:11,15.7,73.0,24375.0,98940.0,111.0,1.2,0.0,2.2
2024-05-12 12:01:42,15.7,73.0,24375.0,98940.0,111.0,1.2,0.0,2.2
2024-05-12 12:06:47,14.9,75.0,25485.0,98930.0,264.0,0.0,0.0,3.0
2024-05-12 12:12:15,15.4,72.0,30140.0,98930.0,124.0,1.0,0.0,2.9
2024-05-12 12:12:47,15.4,72.0,30140.0,98930.0,124.0,1.0,0.0,2.9
2024-05-12 12:17:48,14.8,75.0,33386.0,98940.0,110.0,1.0,0.0,2.8
2024-05-12 12:18:19,14.8,75.0,33386.0,98940.0,110.0,1.0,0.0,2.8
2024-05-12 12:23:20,15.3,73.0,29566.0,98930.0,114.0,1.1,0.0,2.2
2024-05-12 12:28:22,15.7,72.0,30178.0,98930.0,103.0,0.0,0.0,2.4
2024-05-12 12:33:39,15.9,70.0,30885.0,98930.0,54.0,0.8,0.0,2.5
2024-05-12 12:34:11,15.9,70.0,30885.0,98930.0,54.0,0.8,0.0,2.5
2024-05-12 12:39:12,15.4,73.0,31104.0,98940.0,354.0,1.0,0.0,2.6
2024-05-12 12:39:43,15.4,73.0,31104.0,98940.0,354.0,1.0,0.0,2.6
2024-05-12 12:44:44,15.6,70.0,38944.0,98930.0,102.0,0.7,0.0,3.6
2024-05-12 12:45:16,15.6,70.0,38944.0,98930.0,102.0,0.7,0.0,3.6
2024-05-12 12:50:16,15.8,71.0,41952.0,98920.0,144.0,0.8,0.0,4.0
2024-05-12 12:50:48,15.8,71.0,41952.0,98920.0,144.0,0.8,0.0,4.0
2024-05-12 12:55:49,15.9,69.0,132529.0,98920.0,14.0,1.6,0.0,10.4
2024-05-12 12:56:20,15.9,69.0,132529.0,98920.0,14.0,1.6,0.0,10.4
2024-05-12 13:01:21,16.8,64.0,139616.0,98920.0,154.0,2.1,0.0,11.2
2024-05-12 13:01:53,16.8,64.0,139616.0,98920.0,154.0,2.1,0.0,11.2
2024-05-12 13:06:53,18.1,63.0,141218.0,98920.0,54.0,1.1,0.0,12.9
2024-05-12 13:07:25,18.1,63.0,141218.0,98920.0,54.0,1.1,0.0,12.9
2024-05-12 13:12:26,17.9,62.0,72948.0,98920.0,126.0,2.3,0.0,6.6
2024-05-12 13:12:57,17.9,62.0,72948.0,98920.0,126.0,2.3,0.0,6.6
2024-05-12 13:17:58,17.6,64.0,55032.0,98920.0,204.0,1.6,0.0,4.9
2024-05-12 13:18:30,17.6,64.0,55032.0,98920.0,204.0,1.6,0.0,4.9
2024-05-12 13:23:30,17.5,62.0,42424.0,98910.0,290.0,0.8,0.0,4.8
2024-05-12 13:24:02,17.5,62.0,42424.0,98910.0,290.0,0.8,0.0,4.8
2024-05-12 13:29:03,17.2,64.0,85941.0,98900.0,204.0,0.7,0.0,6.7
2024-05-12 13:29:34,17.2,64.0,85941.0,98900.0,204.0,0.7,0.0,6.7
2024-05-12 13:34:35,17.7,60.0,66085.0,98890.0,333.0,1.0,0.0,6.3
2024-05-12 13:35:07,17.7,60.0,66085.0,98890.0,333.0,1.0,0.0,6.3
2024-05-12 13:40:07,17.6,63.0,65499.0,98880.0,98.0,0.9,0.0,6.5
2024-05-12 13:40:39,17.6,63.0,65499.0,98880.0,98.0,0.9,0.0,6.5
2024-05-12 13:45:40,17.5,59.0,65248.0,98860.0,198.0,1.9,0.0,6.2
2024-05-12 13:46:11,17.5,59.0,65248.0,98860.0,198.0,1.9,0.0,6.2
2024-05-12 13:51:12,18.5,60.0,142914.0,98860.0,86.0,1.8,0.0,12.0
2024-05-12 13:56:29,18.9,58.0,111880.0,98850.0,54.0,1.8,0.0,9.7
2024-05-12 13:57:01,18.9,58.0,111880.0,98850.0,54.0,1.8,0.0,9.7
2024-05-12 14:02:17,17.9,58.0,103712.0,98850.0,52.0,2.8,0.0,8.1
2024-05-12 14:07:34,18.2,59.0,93296.0,98840.0,294.0,0.8,0.0,8.9
2024-05-12 14:08:06,18.2,59.0,93296.0,98840.0,294.0,0.8,0.0,8.9
2024-05-12 14:13:06,18.4,59.0,122060.0,98830.0,32.0,0.7,0.0,9.1
2024-05-12 14:13:38,18.4,59.0,122060.0,98830.0,32.0,0.7,0.0,9.1
2024-05-12 14:18:39,19.4,52.0,109268.0,98820.0,146.0,1.0,0.0,8.4
2024-05-12 14:19:10,19.4,52.0,109268.0,98820.0,146.0,1.0,0.0,8.4
2024-05-12 14:24:11,19.6,54.0,57996.0,98820.0,258.0,1.1,0.0,5.7
2024-05-12 14:29:58,18.2,58.0,58986.0,98810.0,62.0,0.9,0.0,5.8
2024-05-12 14:35:16,18.7,57.0,57615.0,98800.0,114.0,0.8,0.0,5.7
2024-05-12 14:35:47,18.7,57.0,57615.0,98800.0,114.0,0.8,0.0,5.7
2024-05-12 14:40:48,18.9,57.0,112613.0,98800.0,5.0,0.9,0.0,9.5
2024-05-12 14:41:20,18.9,57.0,112613.0,98800.0,5.0,0.9,0.0,9.5
2024-05-12 14:46:20,19.1,53.0,45120.0,98800.0,119.0,0.9,0.0,3.2
2024-05-12 14:46:52,19.1,53.0,45120.0,98800.0,119.0,0.9,0.0,3.2
2024-05-12 14:51:53,19.3,56.0,121397.0,98800.0,312.0,1.6,0.0,9.2
2024-05-12 14:52:24,19.3,56.0,121397.0,98800.0,312.0,1.6,0.0,9.2
2024-05-12 14:57:25,19.9,52.0,65969.0,98790.0,60.0,1.2,0.0,6.5
2024-05-12 14:57:57,19.9,52.0,65969.0,98790.0,60.0,1.2,0.0,6.5
2024-05-12 15:02:57,19.3,56.0,123100.0,98790.0,18.0,2.8,0.0,9.1
2024-05-12 15:03:29,19.3,56.0,123100.0,98790.0,18.0,2.8,0.0,9.1
2024-05-12 15:08:30,20.0,51.0,111928.0,98780.0,270.0,0.9,0.0,8.5
2024-05-12 15:09:01,20.0,51.0,111928.0,98780.0,270.0,0.9,0.0,8.5
2024-05-12 15:14:02,20.5,52.0,108414.0,98780.0,346.0,0.8,0.0,8.4
2024-05-12 15:14:34,20.5,52.0,108414.0,98780.0,346.0,0.8,0.0,8.4
2024-05-12 15:19:34,20.3,53.0,85814.0,98760.0,94.0,2.8,0.0,7.8
2024-05-12 15:20:06,20.3,53.0,85814.0,98760.0,94.0,2.8,0.0,7.8
2024-05-12 15:25:07,19.3,53.0,62264.0,98750.0,68.0,0.8,0.0,5.9
2024-05-12 15:30:24,20.0,53.0,75767.0,98750.0,250.0,1.0,0.0,7.2
2024-05-12 15:30:56,20.0,53.0,75767.0,98750.0,250.0,1.0,0.0,7.2
2024-05-12 15:35:56,20.2,52.0,53251.0,98760.0,98.0,1.2,0.0,5.0
2024-05-12 15:41:28,20.1,52.0,80874.0,98760.0,76.0,0.7,0.0,7.1
2024-05-12 15:42:00,20.1,52.0,80874.0,98760.0,76.0,0.7,0.0,7.1
2024-05-12 15:47:16,18.7,58.0,29924.0,98760.0,41.0,1.0,0.0,3.0
2024-05-12 15:52:33,18.8,56.0,124421.0,98760.0,130.0,1.2,0.0,9.7
2024-05-12 15:53:05,18.8,56.0,124421.0,98760.0,130.0,1.2,0.0,9.7
2024-05-12 15:58:37,19.8,56.0,111664.0,98760.0,118.0,1.1,0.0,9.2
2024-05-12 16:04:10,18.4,60.0,36995.0,98740.0,67.0,2.5,0.0,3.6
2024-05-12 16:09:25,18.8,56.0,80056.0,98740.0,311.0,0.7,0.0,6.9
2024-05-12 16:14:58,19.9,55.0,84529.0,98740.0,225.0,0.9,0.0,6.9
2024-05-12 16:20:15,20.4,54.0,111208.0,98740.0,80.0,1.8,0.0,8.5
2024-05-12 16:20:47,20.4,54.0,111208.0,98740.0,80.0,1.8,0.0,8.5
2024-05-12 16:26:19,20.8,52.0,28832.0,98740.0,59.0,4.6,0.0,3.3
2024-05-12 16:31:20,18.3,61.0,35844.0,98750.0,67.0,2.1,0.0,3.7
2024-05-12 16:31:51,18.3,61.0,35844.0,98750.0,67.0,2.1,0.0,3.7
2024-05-12 16:36:52,18.5,58.0,53844.0,98750.0,33.0,1.8,0.0,5.0
2024-05-12 16:41:54,19.0,59.0,67768.0,98760.0,46.0,2.5,0.0,6.3
2024-05-12 16:46:56,19.0,58.0,82770.0,98760.0,156.0,1.2,0.0,6.4
2024-05-12 16:47:28,19.0,58.0,82770.0,98760.0,156.0,1.2,0.0,6.4
2024-05-12 16:52:28,18.9,59.0,66664.0,98760.0,258.0,4.7,0.0,5.5
2024-05-12 16:53:00,18.9,59.0,66664.0,98760.0,258.0,4.7,0.0,5.5
2024-05-12 16:58:01,18.9,58.0,78020.0,98760.0,278.0,0.9,0.0,6.8
2024-05-12 16:58:32,18.9,58.0,78020.0,98760.0,278.0,0.9,0.0,6.8
2024-05-12 17:03:33,19.8,56.0,58423.0,98760.0,72.0,1.8,0.0,5.0
2024-05-12 17:04:05,19.8,56.0,58423.0,98760.0,72.0,1.8,0.0,5.0
2024-05-12 17:09:05,19.2,58.0,46591.0,98750.0,246.0,1.0,0.0,4.5
2024-05-12 17:09:37,19.2,58.0,46591.0,98750.0,246.0,1.0,0.0,4.5
2024-05-12 17:14:38,18.6,60.0,43209.0,98750.0,70.0,2.3,0.0,3.6
2024-05-12 17:15:10,18.6,60.0,43209.0,98750.0,70.0,2.3,0.0,3.6
2024-05-12 17:20:10,18.7,60.0,45607.0,98760.0,72.0,1.0,0.0,3.9
2024-05-12 17:20:42,18.7,60.0,45607.0,98760.0,72.0,1.0,0.0,3.9
2024-05-12 17:25:42,18.8,60.0,34757.0,98760.0,110.0,2.1,0.0,3.4
2024-05-12 17:26:14,18.8,60.0,34757.0,98760.0,110.0,2.1,0.0,3.4
2024-05-12 17:31:15,18.6,61.0,35052.0,98750.0,42.0,2.1,0.0,3.6
2024-05-12 17:36:47,18.5,61.0,47584.0,98750.0,348.0,0.8,0.0,4.2
2024-05-12 17:37:19,18.5,61.0,47584.0,98750.0,348.0,0.8,0.0,4.2
2024-05-12 17:42:19,18.4,61.0,26093.0,98740.0,72.0,1.1,0.0,2.2
2024-05-12 17:42:51,18.4,61.0,26093.0,98740.0,72.0,1.1,0.0,2.2
2024-05-12 17:48:07,17.8,63.0,39588.0,98730.0,59.0,1.1,0.0,3.3
2024-05-12 17:53:24,17.8,61.0,30806.0,98740.0,324.0,1.0,0.0,3.0
2024-05-12 17:53:56,17.8,61.0,30806.0,98740.0,324.0,1.0,0.0,3.0
2024-05-12 17:58:56,18.4,60.0,82484.0,98740.0,54.0,1.9,0.0,5.9
2024-05-12 17:59:28,18.4,60.0,82484.0,98740.0,54.0,1.9,0.0,5.9
2024-05-12 18:04:29,19.7,55.0,68049.0,98720.0,178.0,1.2,0.0,5.7
2024-05-12 18:05:01,19.7,55.0,68049.0,98720.0,178.0,1.2,0.0,5.7
2024-05-12 18:10:01,18.4,61.0,18844.0,98710.0,34.0,2.1,0.0,1.9
2024-05-12 18:10:33,18.4,61.0,18844.0,98710.0,34.0,2.1,0.0,1.9
2024-05-12 18:15:34,17.8,62.0,16931.0,98710.0,56.0,1.0,0.0,1.6
2024-05-12 18:16:05,17.8,62.0,16931.0,98710.0,56.0,1.0,0.0,1.6
2024-05-12 18:21:06,17.9,62.0,22581.0,98720.0,86.0,0.9,0.0,2.0
2024-05-12 18:26:38,17.8,62.0,23447.0,98710.0,80.0,2.4,0.0,2.7
2024-05-12 18:32:10,17.6,61.0,19782.0,98690.0,114.0,2.7,0.0,2.3
2024-05-12 18:37:43,17.8,62.0,16327.0,98670.0,48.0,2.5,0.0,1.8
2024-05-12 18:38:15,17.8,62.0,16327.0,98670.0,48.0,2.5,0.0,1.8
2024-05-12 18:43:30,18.0,61.0,15280.0,98670.0,73.0,1.2,0.0,1.6
2024-05-12 18:48:47,17.6,62.0,14601.0,98670.0,200.0,1.1,0.0,1.5
2024-05-12 18:54:20,17.4,63.0,12984.0,98660.0,54.0,2.0,0.0,1.2
2024-05-12 18:59:52,17.6,62.0,12011.0,98660.0,36.0,1.1,0.0,1.2
2024-05-12 19:05:24,17.8,61.0,11959.0,98660.0,54.0,1.1,0.0,1.1
2024-05-12 19:05:55,17.8,61.0,11959.0,98660.0,54.0,1.1,0.0,1.1
2024-05-12 19:10:57,17.7,62.0,12159.0,98670.0,13.0,0.8,0.0,1.2
2024-05-12 19:16:29,17.4,62.0,11842.0,98670.0,52.0,1.6,0.0,1.2
2024-05-12 19:22:02,17.8,62.0,10660.0,98650.0,336.0,2.7,0.0,1.0
2024-05-12 19:27:49,17.7,62.0,9324.0,98660.0,55.0,1.0,0.0,1.0
2024-05-12 19:33:06,17.4,63.0,8873.0,98670.0,0.0,2.7,0.0,0.9
2024-05-12 19:38:38,17.3,64.0,7562.0,98670.0,214.0,3.7,0.0,0.0
2024-05-12 19:39:09,17.3,64.0,7562.0,98670.0,214.0,3.7,0.0,0.0
2024-05-12 19:44:11,17.4,63.0,8032.0,98670.0,354.0,0.7,0.0,0.6
2024-05-12 19:44:43,17.4,63.0,8032.0,98670.0,354.0,0.7,0.0,0.6
2024-05-12 19:49:43,17.5,63.0,7662.0,98670.0,147.0,2.1,0.0,0.0
2024-05-12 19:50:15,17.5,63.0,7662.0,98670.0,147.0,2.1,0.0,0.0
2024-05-12 19:55:31,17.2,65.0,6727.0,98660.0,132.0,2.4,0.0,0.0
2024-05-12 20:00:48,17.2,64.0,6464.0,98670.0,78.0,2.3,0.0,0.0
2024-05-12 20:01:20,17.2,64.0,6464.0,98670.0,78.0,2.3,0.0,0.0
2024-05-12 20:06:20,17.0,66.0,6349.0,98670.0,144.0,1.2,0.0,0.0
2024-05-12 20:06:52,17.0,66.0,6349.0,98670.0,144.0,1.2,0.0,0.0
2024-05-12 20:11:53,16.8,66.0,6099.0,98670.0,132.0,1.2,0.0,0.0
2024-05-12 20:12:24,16.8,66.0,6099.0,98670.0,132.0,1.2,0.0,0.0
2024-05-12 20:17:25,16.8,66.0,5984.0,98680.0,61.0,1.6,0.0,0.0
2024-05-12 20:17:57,16.8,66.0,5984.0,98680.0,61.0,1.6,0.0,0.0
2024-05-12 20:23:12,16.8,66.0,5968.0,98690.0,150.0,1.8,0.0,0.0
2024-05-12 20:28:30,16.7,67.0,5556.0,98690.0,312.0,1.6,0.0,0.0
2024-05-12 20:29:01,16.7,67.0,5556.0,98690.0,312.0,1.6,0.0,0.0
2024-05-12 20:34:02,16.6,67.0,5140.0,98690.0,72.0,2.4,0.0,0.0
2024-05-12 20:34:34,16.6,67.0,5140.0,98690.0,72.0,2.4,0.0,0.0
2024-05-12 20:39:49,16.4,68.0,4600.0,98680.0,130.0,2.1,0.0,0.0
2024-05-12 20:45:07,16.1,69.0,3952.0,98680.0,135.0,2.4,0.0,0.0
2024-05-12 20:45:38,16.1,69.0,3952.0,98680.0,135.0,2.4,0.0,0.0
2024-05-12 20:50:39,16.0,70.0,3413.0,98690.0,54.0,1.9,0.0,0.0
2024-05-12 20:51:11,16.0,70.0,3413.0,98690.0,54.0,1.9,0.0,0.0
2024-05-12 20:56:11,15.8,70.0,3012.0,98680.0,78.0,1.1,0.0,0.0
2024-05-12 20:56:43,15.8,70.0,3012.0,98680.0,78.0,1.1,0.0,0.0
2024-05-12 21:01:44,15.8,70.0,2596.0,98680.0,102.0,1.2,0.0,0.0
2024-05-12 21:02:15,15.8,70.0,2596.0,98680.0,102.0,1.2,0.0,0.0
2024-05-12 21:07:16,15.7,71.0,2236.0,98680.0,81.0,2.3,0.0,0.0
2024-05-12 21:07:48,15.7,71.0,2236.0,98680.0,81.0,2.3,0.0,0.0
2024-05-12 21:12:48,15.5,71.0,1776.0,98680.0,12.0,1.0,0.0,0.0
2024-05-12 21:13:20,15.5,71.0,1776.0,98680.0,12.0,1.0,0.0,0.0
2024-05-12 21:18:21,15.5,71.0,1524.0,98680.0,228.0,1.0,0.0,0.0
2024-05-12 21:18:52,15.5,71.0,1524.0,98680.0,228.0,1.0,0.0,0.0
2024-05-12 21:24:08,15.2,72.0,1078.0,98670.0,336.0,1.1,0.0,0.0
2024-05-12 21:29:40,15.2,72.0,817.0,98670.0,3.0,1.6,0.0,0.0
2024-05-12 21:34:58,15.0,72.0,576.0,98670.0,318.0,1.7,0.0,0.0
2024-05-12 21:35:29,15.0,72.0,576.0,98670.0,318.0,1.7,0.0,0.0
2024-05-12 21:40:30,14.9,72.0,380.0,98670.0,60.0,1.8,0.0,0.0
2024-05-12 21:46:02,14.9,72.0,224.0,98670.0,60.0,1.6,0.0,0.0
2024-05-12 21:51:35,14.8,72.0,124.0,98670.0,342.0,0.9,0.0,0.0
2024-05-12 21:57:07,14.7,72.0,64.0,98670.0,78.0,2.8,0.0,0.0
2024-05-12 22:02:39,14.7,73.0,0.0,98670.0,276.0,0.0,0.0,0.0
2024-05-12 22:03:10,14.7,73.0,0.0,98670.0,276.0,0.0,0.0,0.0
2024-05-12 22:08:12,14.6,73.0,0.0,98670.0,300.0,0.0,0.0,0.0
2024-05-12 22:13:44,14.5,74.0,0.0,98650.0,216.0,0.7,0.0,0.0
2024-05-12 22:19:16,14.4,74.0,0.0,98640.0,330.0,1.0,0.0,0.0
2024-05-12 22:24:49,14.3,74.0,0.0,98640.0,130.0,1.1,0.0,0.0
2024-05-12 22:30:21,14.3,74.0,0.0,98640.0,306.0,0.8,0.0,0.0
2024-05-12 22:35:38,14.2,75.0,0.0,98630.0,66.0,1.0,0.0,0.0
2024-05-12 22:36:10,14.2,75.0,0.0,98630.0,66.0,1.0,0.0,0.0
2024-05-12 22:41:11,14.2,75.0,0.0,98640.0,54.0,0.0,0.0,0.0
2024-05-12 22:41:42,14.2,75.0,0.0,98640.0,54.0,0.0,0.0,0.0
